dependence0,dependence1,dependence2,rural,religion0,religion1,religion2,religion3,religion4,religion6,annualpayment,monthlypayment,mark,attendance,am,cc,hv,pf,mathlevel,gender,socioeconomic
0,1,0,0,1,0,0,0,0,0,0,1,5.949999809265138,0.900000000000000,0.730000000000000,0.760000000000000,0.680000000000000,0.810000000000000,1,0.000001343729319,0.001812217562422
0,1,0,0,0,1,0,0,0,0,0,0,6.300000190734862,0.935000000000000,0.800000000000000,0.810000000000000,0.760000000000000,0.830000000000000,2,0.000175292263231,0.000993274186412
0,1,0,0,0,0,1,0,0,0,0,0,6.300000190734862,0.950000000000000,0.750000000000000,0.760000000000000,0.690000000000000,0.790000000000000,1,0.000396604752662,0.045818017493911
0,0,1,0,1,0,0,0,0,0,5,5,6.500000000000000,0.950000000000000,0.740000000000000,0.820000000000000,0.720000000000000,0.780000000000000,2,0.002878017938854,0.194680106063853
0,1,0,0,0,1,0,0,0,0,0,2,5.900000095367433,0.930000000000000,0.730000000000000,0.730000000000000,0.740000000000000,0.770000000000000,1,0.000245641592812,0.012762242018375
0,1,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.970000000000000,0.720000000000000,0.850000000000000,0.780000000000000,0.810000000000000,2,0.002452416862061,0.088674883501675
0,1,0,0,0,1,0,0,0,0,0,0,6.199999809265138,0.950000000000000,0.790000000000000,0.820000000000000,0.750000000000000,0.840000000000000,1,0.000006091543805,0.002418192551191
1,0,0,1,0,1,0,0,0,0,0,0,6.000000000000000,0.880000000000000,0.770000000000000,0.670000000000000,0.630000000000000,0.750000000000000,0,0.014204335421951,0.232584329864307
0,1,0,0,0,1,0,0,0,0,0,4,6.099999904632567,0.920000000000000,0.750000000000000,0.770000000000000,0.720000000000000,0.830000000000000,1,0.001140834851070,0.042300645676937
0,1,0,0,0,0,1,0,0,0,0,0,5.699999809265138,0.930000000000000,0.780000000000000,0.760000000000000,0.710000000000000,0.840000000000000,1,0.000312557083623,0.007552743321730
1,0,0,1,0,1,0,0,0,0,0,0,5.900000095367433,0.930000000000000,0.780000000000000,0.970000000000000,0.950000000000000,0.970000000000000,1,0.000212388664265,0.016710399072415
1,0,0,1,0,1,0,0,0,0,0,0,5.900000095367433,0.870000000000000,0.660000000000000,0.750000000000000,0.780000000000000,0.920000000000000,0,0.228483250189540,0.024099927051467
0,1,0,0,0,0,1,0,0,0,0,0,6.300000190734862,0.930000000000000,0.760000000000000,0.760000000000000,0.750000000000000,0.780000000000000,1,0.000059962098778,0.003800620838585
0,0,1,0,0,1,0,0,0,0,5,5,6.300000190734862,0.920000000000000,0.760000000000000,0.770000000000000,0.730000000000000,0.770000000000000,2,0.000767524377640,0.203690502511322
0,1,0,0,1,0,0,0,0,0,0,4,6.099999904632567,0.910000000000000,0.780000000000000,0.810000000000000,0.830000000000000,0.870000000000000,1,0.002026628402715,0.005859144293702
0,1,0,0,0,1,0,0,0,0,0,2,5.800000190734862,0.935000000000000,0.740000000000000,0.760000000000000,0.780000000000000,0.820000000000000,1,0.001700787631051,0.010270117306830
0,1,0,0,0,1,0,0,0,0,2,4,6.199999809265138,0.960000000000000,0.770000000000000,0.830000000000000,0.770000000000000,0.850000000000000,1,0.000181485007408,0.047681993146843
0,1,0,0,1,0,0,0,0,0,1,2,5.800000190734862,0.930000000000000,0.720000000000000,0.780000000000000,0.710000000000000,0.760000000000000,1,0.000014099665329,0.000851452389980
1,0,0,1,1,0,0,0,0,0,0,0,6.099999904632567,0.865000000000000,0.710000000000000,0.840000000000000,0.720000000000000,0.840000000000000,1,0.000093591599708,0.080906293061440
0,1,0,0,1,0,0,0,0,0,0,3,5.800000190734862,0.920000000000000,0.760000000000000,0.770000000000000,0.800000000000000,0.800000000000000,1,0.006109384629034,0.092253946376940
0,1,0,0,1,0,0,0,0,0,0,0,5.800000190734862,0.990000000000000,0.680000000000000,0.720000000000000,0.690000000000000,0.760000000000000,1,0.000314038741815,0.004743658677381
0,1,0,0,0,1,0,0,0,0,0,3,6.000000000000000,0.970000000000000,0.750000000000000,0.780000000000000,0.680000000000000,0.770000000000000,1,0.009117171382833,0.020024875626286
0,1,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.930000000000000,0.750000000000000,0.760000000000000,0.710000000000000,0.800000000000000,0,0.000268961888679,0.018647840386856
0,1,0,0,0,1,0,0,0,0,0,0,6.199999809265138,0.960000000000000,0.750000000000000,0.750000000000000,0.740000000000000,0.790000000000000,1,0.001005002867913,0.002372114997777
0,1,0,0,1,0,0,0,0,0,2,0,5.850000381469727,0.980000000000000,0.730000000000000,0.700000000000000,0.630000000000000,0.680000000000000,0,0.005191870729326,0.000086150279315
1,0,0,1,1,0,0,0,0,0,0,0,5.349999904632568,0.920000000000000,0.810000000000000,0.720000000000000,0.690000000000000,0.700000000000000,0,0.292893218813452,0.015425089136413
0,0,1,0,0,1,0,0,0,0,5,5,6.500000000000000,0.960000000000000,0.770000000000000,0.830000000000000,0.770000000000000,0.850000000000000,2,0.000376265235516,0.291421517937779
0,1,0,0,0,1,0,0,0,0,1,0,5.850000381469727,0.955000000000000,0.680000000000000,0.740000000000000,0.690000000000000,0.730000000000000,1,0.000034138809825,0.001481643537686
1,0,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.930000000000000,0.710000000000000,0.710000000000000,0.650000000000000,0.740000000000000,1,0.029602999189580,0.020379893266374
0,1,0,0,1,0,0,0,0,0,0,0,5.800000190734862,0.940000000000000,0.720000000000000,0.720000000000000,0.630000000000000,0.770000000000000,1,0.005622715613699,0.081871311411813
0,1,0,0,1,0,0,0,0,0,0,3,6.400000095367433,0.980000000000000,0.730000000000000,0.790000000000000,0.700000000000000,0.750000000000000,1,0.035535186595269,0.012526848227124
1,0,0,1,0,1,0,0,0,0,0,0,5.899999618530273,0.945000000000000,0.840000000000000,0.680000000000000,0.690000000000000,0.850000000000000,0,0.308905259534912,0.053679553185232
0,1,0,0,0,1,0,0,0,0,3,3,5.900000095367433,0.930000000000000,0.760000000000000,0.750000000000000,0.710000000000000,0.790000000000000,1,0.000000064418091,0.050157093237964
0,1,0,0,0,1,0,0,0,0,0,2,6.149999618530273,0.975000000000000,0.770000000000000,0.770000000000000,0.630000000000000,0.800000000000000,0,0.002381602983162,0.020472626600661
0,1,0,0,0,1,0,0,0,0,0,0,5.599999904632568,0.980000000000000,0.700000000000000,0.810000000000000,0.640000000000000,0.760000000000000,0,0.000107960039848,0.120287424269412
0,1,0,0,1,0,0,0,0,0,0,0,5.699999809265138,0.920000000000000,0.760000000000000,0.770000000000000,0.690000000000000,0.830000000000000,1,0.000306269894641,0.015926942511875
0,1,0,0,1,0,0,0,0,0,0,0,5.699999809265138,0.950000000000000,0.780000000000000,0.780000000000000,0.670000000000000,0.800000000000000,1,0.007151942314058,0.008595317400704
0,0,1,0,1,0,0,0,0,0,5,5,6.099999904632567,0.890000000000000,0.690000000000000,0.630000000000000,0.720000000000000,0.710000000000000,1,0.017565032271863,0.229487290079688
0,1,0,0,0,1,0,0,0,0,1,3,5.900000095367433,0.940000000000000,0.690000000000000,0.800000000000000,0.740000000000000,0.750000000000000,1,0.005064367736926,0.011439406367718
0,1,0,0,1,0,0,0,0,0,0,2,5.599999904632568,0.855000000000000,0.680000000000000,0.740000000000000,0.640000000000000,0.720000000000000,1,0.000324174965117,0.000008923564174
1,0,0,1,1,0,0,0,0,0,0,0,5.699999809265138,0.970000000000000,0.770000000000000,0.810000000000000,0.740000000000000,0.870000000000000,1,0.000014682240846,0.080337441895550
0,1,0,0,0,1,0,0,0,0,1,4,6.099999904632567,0.960000000000000,0.740000000000000,0.770000000000000,0.670000000000000,0.780000000000000,1,0.006965565597015,0.018250391878272
1,0,0,1,0,1,0,0,0,0,0,0,6.250000000000000,1.000000000000000,0.700000000000000,0.790000000000000,0.850000000000000,0.800000000000000,1,0.314005659429965,0.029857499854668
1,0,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.930000000000000,0.770000000000000,0.760000000000000,0.750000000000000,0.830000000000000,0,0.000863101280131,0.033404650671717
0,1,0,0,1,0,0,0,0,0,0,0,5.649999618530273,0.930000000000000,0.770000000000000,0.710000000000000,0.730000000000000,0.820000000000000,0,0.000154278578705,0.020218242083217
1,0,0,0,1,0,0,0,0,0,0,0,5.599999904632568,0.910000000000000,0.710000000000000,0.720000000000000,0.700000000000000,0.730000000000000,0,0.000254469364061,0.002904489629753
1,0,0,1,0,1,0,0,0,0,0,0,5.750000000000000,0.935000000000000,0.680000000000000,0.820000000000000,0.570000000000000,0.800000000000000,1,0.004915241986113,0.033404650671717
0,0,1,0,1,0,0,0,0,0,5,5,5.900000095367433,0.980000000000000,0.770000000000000,0.780000000000000,0.740000000000000,0.790000000000000,2,0.000003672157154,0.042266905982301
1,0,0,0,0,1,0,0,0,0,0,0,5.800000190734862,0.940000000000000,0.760000000000000,0.750000000000000,0.700000000000000,0.820000000000000,1,0.004891317059965,0.000915907928025
1,0,0,1,0,1,0,0,0,0,0,0,5.699999809265138,0.950000000000000,0.710000000000000,0.620000000000000,0.660000000000000,0.650000000000000,0,0.005294072782970,0.005221967807223
0,1,0,0,1,0,0,0,0,0,0,1,5.599999904632568,0.980000000000000,0.840000000000000,0.820000000000000,0.740000000000000,0.860000000000000,1,0.013867509764525,0.030015688159138
0,1,0,0,0,1,0,0,0,0,0,0,5.900000095367433,0.970000000000000,0.830000000000000,0.840000000000000,0.780000000000000,0.900000000000000,1,0.001384072145325,0.023105269878400
1,0,0,0,0,1,0,0,0,0,0,0,5.500000000000000,0.980000000000000,0.760000000000000,0.730000000000000,0.680000000000000,0.820000000000000,0,0.004522539558664,0.047559281892419
0,1,0,0,1,0,0,0,0,0,0,2,6.099999904632567,0.980000000000000,0.790000000000000,0.760000000000000,0.740000000000000,0.820000000000000,1,0.005458288791773,0.021896254356514
0,1,0,0,0,1,0,0,0,0,0,2,6.099999904632567,0.970000000000000,0.690000000000000,0.720000000000000,0.700000000000000,0.720000000000000,1,0.007878695903508,0.011082272629424
1,0,0,1,1,0,0,0,0,0,0,0,6.350000381469727,0.975000000000000,0.690000000000000,0.820000000000000,0.790000000000000,0.810000000000000,1,0.017783625689791,0.011730611199735
0,1,0,0,1,0,0,0,0,0,0,4,6.000000000000000,0.960000000000000,0.740000000000000,0.820000000000000,0.790000000000000,0.810000000000000,1,0.001662566274281,0.000633811754827
1,0,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.980000000000000,0.790000000000000,0.810000000000000,0.780000000000000,0.850000000000000,1,0.005829579801447,0.000419305384041
1,0,0,1,1,0,0,0,0,0,0,0,6.100000381469727,0.995000000000000,0.780000000000000,0.950000000000000,0.740000000000000,0.910000000000000,1,0.000104568292079,0.043567002269557
0,1,0,0,0,0,0,0,0,1,0,3,6.099999904632567,0.920000000000000,0.730000000000000,0.800000000000000,0.680000000000000,0.780000000000000,1,0.000067361648405,0.015195005019333
1,0,0,1,0,0,0,0,0,1,0,0,6.900000095367433,0.980000000000000,0.860000000000000,0.760000000000000,0.870000000000000,0.870000000000000,0,0.289018632104536,0.016621656211117
1,0,0,1,1,0,0,0,0,0,0,0,5.800000190734862,0.985000000000000,0.700000000000000,0.850000000000000,0.700000000000000,0.500000000000000,1,0.279108163889978,0.032008329573158
1,0,0,0,0,0,0,0,0,1,0,0,5.699999809265138,0.950000000000000,0.740000000000000,0.720000000000000,0.700000000000000,0.770000000000000,1,0.000014152763569,0.000000514778520
1,0,0,1,0,0,1,0,0,0,0,0,6.250000000000000,0.990000000000000,0.750000000000000,0.810000000000000,0.690000000000000,0.850000000000000,1,0.008968948362716,0.000000000000000
0,1,0,1,0,1,0,0,0,0,0,0,5.850000381469727,0.945000000000000,0.720000000000000,0.750000000000000,0.620000000000000,0.730000000000000,0,0.000051810888926,0.091695084809417
0,1,0,0,0,1,0,0,0,0,0,0,5.199999809265137,1.000000000000000,0.720000000000000,0.740000000000000,0.690000000000000,0.790000000000000,0,0.006372049069337,0.034565545490112
0,0,1,0,1,0,0,0,0,0,5,5,6.199999809265138,0.950000000000000,0.750000000000000,0.750000000000000,0.500000000000000,0.650000000000000,0,0.055495541616013,0.040134518924751
1,0,0,1,0,0,1,0,0,0,0,0,6.000000000000000,0.960000000000000,0.880000000000000,0.810000000000000,0.780000000000000,0.900000000000000,0,0.285330364313662,0.027253085772160
1,0,0,1,0,0,1,0,0,0,1,0,5.949999809265138,0.970000000000000,0.730000000000000,0.860000000000000,0.700000000000000,0.780000000000000,1,0.300537841032156,0.027253085772160
0,1,0,0,0,0,1,0,0,0,0,0,5.800000190734862,0.960000000000000,0.790000000000000,0.790000000000000,0.730000000000000,0.870000000000000,1,0.000009362499091,0.013885633752139
1,0,0,1,0,0,1,0,0,0,0,0,5.399999618530273,1.000000000000000,0.760000000000000,0.780000000000000,0.740000000000000,0.750000000000000,2,0.000990103140837,0.033908216920704
0,1,0,0,0,1,0,0,0,0,0,0,6.149999618530273,0.970000000000000,0.760000000000000,0.790000000000000,0.760000000000000,0.800000000000000,1,0.000258431395258,0.015380733488668
0,1,0,0,1,0,0,0,0,0,0,0,5.300000190734863,0.980000000000000,0.690000000000000,0.740000000000000,0.600000000000000,0.740000000000000,0,0.025008290255570,0.126126174905740
0,1,0,0,0,1,0,0,0,0,0,0,5.699999809265138,0.920000000000000,0.710000000000000,0.730000000000000,0.650000000000000,0.780000000000000,1,0.009537160353056,0.022601789151508
0,1,0,1,1,0,0,0,0,0,0,0,6.099999904632567,0.990000000000000,0.800000000000000,0.750000000000000,0.670000000000000,0.720000000000000,0,0.000661105723414,0.003545197811582
1,0,0,0,0,0,0,0,0,1,0,0,6.099999904632567,0.930000000000000,0.750000000000000,0.710000000000000,0.660000000000000,0.800000000000000,0,0.003833129697386,0.032075893258175
0,1,0,1,0,0,1,0,0,0,0,0,6.599999904632567,0.980000000000000,0.730000000000000,0.820000000000000,0.850000000000000,0.820000000000000,1,0.001007290785837,0.006920498373003
0,1,0,0,0,0,1,0,0,0,0,0,6.000000000000000,0.970000000000000,0.790000000000000,0.820000000000000,0.760000000000000,0.820000000000000,1,0.000927756894910,0.009018902980233
0,1,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.970000000000000,0.770000000000000,0.750000000000000,0.730000000000000,0.770000000000000,1,0.000208573419276,0.007101407183362
1,0,0,1,1,0,0,0,0,0,0,0,6.099999904632567,1.000000000000000,0.710000000000000,0.810000000000000,0.740000000000000,0.700000000000000,0,0.221501055838477,0.019122223658211
0,1,0,1,0,1,0,0,0,0,0,0,6.300000190734862,0.975000000000000,0.840000000000000,0.860000000000000,0.830000000000000,0.860000000000000,1,0.355320378524347,0.025645296307554
0,1,0,0,0,0,1,0,0,0,0,1,4.900000095367432,0.960000000000000,0.740000000000000,0.690000000000000,0.580000000000000,0.760000000000000,1,0.037328352271795,0.000025074051192
0,1,0,1,0,1,0,0,0,0,0,0,5.800000190734862,0.980000000000000,0.640000000000000,0.830000000000000,0.620000000000000,0.730000000000000,0,0.290630471330261,0.014528617283157
0,1,0,1,0,1,0,0,0,0,0,0,6.400000095367433,0.990000000000000,0.700000000000000,0.730000000000000,0.660000000000000,0.640000000000000,0,0.290630471330261,0.014528617283157
0,1,0,1,0,1,0,0,0,0,0,0,6.000000000000000,0.950000000000000,0.740000000000000,0.710000000000000,0.640000000000000,0.710000000000000,0,0.003652442208676,0.016055650156618
1,0,0,1,1,0,0,0,0,0,0,0,5.500000000000000,0.940000000000000,0.740000000000000,0.690000000000000,0.630000000000000,0.830000000000000,1,0.013364705938017,0.009110023259071
1,0,0,1,0,1,0,0,0,0,0,0,6.149999618530273,0.945000000000000,0.600000000000000,0.770000000000000,0.740000000000000,0.620000000000000,1,0.001588330221356,0.038230796916433
0,1,0,1,0,1,0,0,0,0,0,0,6.199999809265138,0.970000000000000,0.590000000000000,0.730000000000000,0.640000000000000,0.710000000000000,0,0.022919600644492,0.016327627696910
0,1,0,1,0,1,0,0,0,0,0,0,6.400000095367433,0.990000000000000,0.780000000000000,0.940000000000000,0.790000000000000,0.810000000000000,2,0.336856700143492,0.065391003732783
1,0,0,1,0,1,0,0,0,0,0,0,5.849999904632567,0.955000000000000,0.530000000000000,0.570000000000000,0.570000000000000,0.480000000000000,0,0.299532866147542,0.106976216762408
0,1,0,0,1,0,0,0,0,0,0,0,5.099999904632568,0.950000000000000,0.700000000000000,0.650000000000000,0.630000000000000,0.730000000000000,0,0.003135459822546,0.009731712050973
1,0,0,0,0,1,0,0,0,0,0,0,5.300000190734863,0.880000000000000,0.690000000000000,0.690000000000000,0.660000000000000,0.710000000000000,0,0.005445356133965,0.000543829013886
1,0,0,0,1,0,0,0,0,0,0,0,6.199999809265138,0.955000000000000,0.820000000000000,0.770000000000000,0.690000000000000,0.820000000000000,1,0.002658200577768,0.000010777504943
0,1,0,0,0,0,0,0,0,1,0,4,6.099999904632567,0.930000000000000,0.740000000000000,0.820000000000000,0.720000000000000,0.720000000000000,1,0.000022336775768,0.004103134610682
0,1,0,0,1,0,0,0,0,0,1,4,6.199999809265138,0.940000000000000,0.710000000000000,0.790000000000000,0.720000000000000,0.760000000000000,2,0.000317669394304,0.097000150743037
0,0,1,0,0,0,0,0,0,1,5,5,6.400000095367433,0.960000000000000,0.710000000000000,0.790000000000000,0.750000000000000,0.770000000000000,1,0.000022336775768,0.109034881849640
1,0,0,0,0,1,0,0,0,0,0,0,5.800000190734862,0.880000000000000,0.760000000000000,0.730000000000000,0.750000000000000,0.830000000000000,0,0.001710676810634,0.047168688696492
1,0,0,0,0,1,0,0,0,0,0,0,6.000000000000000,0.920000000000000,0.750000000000000,0.710000000000000,0.680000000000000,0.770000000000000,0,0.000102801493158,0.000306232287483
0,1,0,0,1,0,0,0,0,0,0,2,6.099999904632567,0.900000000000000,0.850000000000000,0.810000000000000,0.780000000000000,0.860000000000000,1,0.000016277971113,0.000607506919573
0,1,0,0,0,0,0,0,0,1,0,1,5.500000000000000,0.955000000000000,0.740000000000000,0.710000000000000,0.670000000000000,0.780000000000000,1,0.000978134740888,0.175683767848067
1,0,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.985000000000000,0.730000000000000,0.740000000000000,0.720000000000000,0.790000000000000,1,0.000480219499554,0.000301189754876
0,1,0,1,0,0,0,0,0,1,0,0,5.900000095367433,0.960000000000000,0.740000000000000,0.860000000000000,0.790000000000000,0.820000000000000,1,0.000002573057361,0.013536409959000
1,0,0,1,0,0,1,0,0,0,0,0,5.949999809265138,0.925000000000000,0.740000000000000,0.830000000000000,0.730000000000000,0.910000000000000,0,0.025155262377393,0.044490497638035
0,1,0,0,1,0,0,0,0,0,0,0,5.699999809265138,0.940000000000000,0.750000000000000,0.750000000000000,0.660000000000000,0.780000000000000,2,0.002177841847802,0.073509388783972
0,1,0,0,0,1,0,0,0,0,0,0,5.099999904632568,0.980000000000000,0.730000000000000,0.680000000000000,0.660000000000000,0.700000000000000,0,0.023383770890567,0.007840420631200
0,1,0,0,0,1,0,0,0,0,0,0,6.099999904632567,0.940000000000000,0.810000000000000,0.820000000000000,0.760000000000000,0.840000000000000,1,0.016371672860725,0.016528853257431
0,1,0,0,1,0,0,0,0,0,0,0,5.850000381469727,0.910000000000000,0.750000000000000,0.790000000000000,0.730000000000000,0.840000000000000,1,0.000663181373412,0.091695084809417
0,1,0,1,0,1,0,0,0,0,0,0,6.500000000000000,1.000000000000000,0.900000000000000,0.800000000000000,0.730000000000000,0.940000000000000,0,0.007152016882428,0.000000000000000
0,1,0,0,1,0,0,0,0,0,0,0,6.000000000000000,0.990000000000000,0.730000000000000,0.700000000000000,0.690000000000000,0.720000000000000,0,0.001234838252677,0.175683767848067
1,0,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.940000000000000,0.730000000000000,0.690000000000000,0.650000000000000,0.720000000000000,0,0.002279705201501,0.067293081117229
0,1,0,0,0,0,1,0,0,0,0,0,5.599999904632568,0.960000000000000,0.740000000000000,0.680000000000000,0.650000000000000,0.700000000000000,0,0.002252108767177,0.021708011520115
0,1,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.970000000000000,0.770000000000000,0.800000000000000,0.690000000000000,0.860000000000000,0,0.000015571113729,0.000635180292669
0,1,0,0,0,1,0,0,0,0,0,2,5.400000095367432,0.920000000000000,0.670000000000000,0.770000000000000,0.650000000000000,0.680000000000000,1,0.000690626450101,0.003023026571872
0,0,1,0,0,1,0,0,0,0,5,5,6.199999809265138,0.980000000000000,0.730000000000000,0.770000000000000,0.670000000000000,0.750000000000000,1,0.000518014846727,0.193214896863025
0,1,0,0,1,0,0,0,0,0,0,2,6.000000000000000,0.950000000000000,0.750000000000000,0.730000000000000,0.750000000000000,0.780000000000000,1,0.000447262439337,0.040020056984573
0,1,0,0,0,1,0,0,0,0,0,2,5.800000190734862,0.960000000000000,0.760000000000000,0.710000000000000,0.680000000000000,0.820000000000000,0,0.000538732884586,0.084958903832030
0,1,0,0,1,0,0,0,0,0,0,0,5.599999904632568,0.970000000000000,0.790000000000000,0.780000000000000,0.660000000000000,0.810000000000000,0,0.000705340585947,0.024563439819547
0,1,0,0,1,0,0,0,0,0,0,2,5.800000190734862,0.950000000000000,0.730000000000000,0.750000000000000,0.660000000000000,0.740000000000000,0,0.003810095938346,0.054836338628122
0,1,0,0,0,0,0,0,0,1,0,3,6.099999904632567,0.980000000000000,0.720000000000000,0.730000000000000,0.730000000000000,0.740000000000000,1,0.001601852186719,0.064668543909596
0,1,0,0,0,1,0,0,0,0,0,2,5.800000190734862,0.970000000000000,0.740000000000000,0.730000000000000,0.690000000000000,0.750000000000000,0,0.003384427173157,0.000952094454642
0,1,0,0,0,1,0,0,0,0,0,0,6.099999904632567,0.990000000000000,0.570000000000000,0.730000000000000,0.410000000000000,0.650000000000000,0,0.000052271440624,0.019882676613711
0,1,0,0,1,0,0,0,0,0,0,3,5.900000095367433,0.930000000000000,0.710000000000000,0.790000000000000,0.720000000000000,0.820000000000000,1,0.000667972636416,0.051984083880872
0,1,0,0,1,0,0,0,0,0,1,2,5.699999809265138,0.940000000000000,0.720000000000000,0.730000000000000,0.660000000000000,0.760000000000000,1,0.003554359026365,0.026726141424528
0,1,0,0,0,1,0,0,0,0,0,0,5.250000000000000,0.960000000000000,0.710000000000000,0.750000000000000,0.650000000000000,0.770000000000000,1,0.003097591493919,0.030108157636904
0,1,0,0,1,0,0,0,0,0,0,1,5.599999904632568,0.890000000000000,0.730000000000000,0.690000000000000,0.660000000000000,0.760000000000000,0,0.000543274583511,0.014722324002263
0,1,0,0,1,0,0,0,0,0,0,0,5.699999809265138,0.920000000000000,0.720000000000000,0.710000000000000,0.720000000000000,0.740000000000000,1,0.002058861752262,0.040058819706848
0,1,0,0,1,0,0,0,0,0,0,2,5.699999809265138,0.980000000000000,0.680000000000000,0.680000000000000,0.580000000000000,0.640000000000000,1,0.007857170959073,0.000304258666466
0,1,0,0,0,1,0,0,0,0,0,1,5.300000190734863,0.950000000000000,0.700000000000000,0.700000000000000,0.660000000000000,0.750000000000000,1,0.001020347907127,0.065760418791344
0,1,0,0,0,1,0,0,0,0,0,0,5.400000095367432,0.980000000000000,0.750000000000000,0.780000000000000,0.630000000000000,0.820000000000000,0,0.005338654180361,0.033036570580002
0,1,0,0,1,0,0,0,0,0,0,3,6.300000190734862,0.960000000000000,0.720000000000000,0.780000000000000,0.650000000000000,0.740000000000000,2,0.026583795671841,0.009154706501317
0,1,0,0,1,0,0,0,0,0,0,0,5.699999809265138,0.940000000000000,0.700000000000000,0.790000000000000,0.770000000000000,0.770000000000000,1,0.000407237533128,0.001840661619497
0,1,0,0,1,0,0,0,0,0,1,3,6.000000000000000,0.930000000000000,0.740000000000000,0.730000000000000,0.700000000000000,0.740000000000000,0,0.000853362311926,0.003862455407058
0,1,0,0,1,0,0,0,0,0,0,0,5.400000095367432,1.000000000000000,0.630000000000000,0.660000000000000,0.540000000000000,0.750000000000000,0,0.018877891303614,0.008360713366374
0,1,0,1,1,0,0,0,0,0,0,1,5.850000381469727,0.930000000000000,0.720000000000000,0.730000000000000,0.740000000000000,0.800000000000000,0,0.002174066000301,0.005435514990520
0,1,0,0,1,0,0,0,0,0,0,0,5.649999618530273,0.900000000000000,0.740000000000000,0.690000000000000,0.680000000000000,0.690000000000000,1,0.002539586341985,0.011833463010547
0,1,0,0,1,0,0,0,0,0,0,3,5.900000095367433,0.925000000000000,0.690000000000000,0.740000000000000,0.700000000000000,0.750000000000000,1,0.000012754207303,0.000140199418243
0,0,1,0,1,0,0,0,0,0,5,5,6.300000190734862,0.970000000000000,0.730000000000000,0.750000000000000,0.730000000000000,0.760000000000000,2,0.000258169726818,0.058033205532266
0,1,0,0,0,1,0,0,0,0,0,0,5.550000190734863,0.910000000000000,0.710000000000000,0.760000000000000,0.700000000000000,0.790000000000000,0,0.003738393373133,0.004288366382131
0,1,0,0,1,0,0,0,0,0,0,0,5.599999904632568,0.950000000000000,0.700000000000000,0.750000000000000,0.640000000000000,0.680000000000000,1,0.003875207918660,0.070153905030906
0,1,0,0,1,0,0,0,0,0,0,0,5.900000095367433,0.940000000000000,0.660000000000000,0.710000000000000,0.600000000000000,0.750000000000000,0,0.000051037335970,0.001216241738091
0,1,0,0,1,0,0,0,0,0,0,1,5.500000000000000,0.920000000000000,0.740000000000000,0.710000000000000,0.670000000000000,0.770000000000000,0,0.002838509148349,0.014909073743236
0,1,0,0,0,0,1,0,0,0,0,2,5.800000190734862,0.900000000000000,0.660000000000000,0.710000000000000,0.630000000000000,0.770000000000000,1,0.000144460946437,0.003021419543912
0,1,0,0,1,0,0,0,0,0,0,2,5.400000095367432,0.910000000000000,0.700000000000000,0.710000000000000,0.630000000000000,0.770000000000000,1,0.010879608245550,0.001662630933693
0,1,0,0,0,1,0,0,0,0,1,1,5.599999904632568,0.930000000000000,0.680000000000000,0.670000000000000,0.630000000000000,0.690000000000000,0,0.006011821769859,0.039740338550955
0,1,0,0,1,0,0,0,0,0,0,2,5.599999904632568,0.940000000000000,0.720000000000000,0.680000000000000,0.620000000000000,0.760000000000000,0,0.000397749031601,0.065229465048089
0,1,0,0,1,0,0,0,0,0,0,2,5.800000190734862,0.935000000000000,0.730000000000000,0.790000000000000,0.720000000000000,0.820000000000000,1,0.000627489244105,0.108328883972543
0,1,0,0,1,0,0,0,0,0,0,3,6.000000000000000,0.945000000000000,0.770000000000000,0.820000000000000,0.710000000000000,0.790000000000000,1,0.000163968228205,0.001621261917187
0,1,0,0,0,1,0,0,0,0,0,2,5.900000095367433,0.920000000000000,0.760000000000000,0.800000000000000,0.780000000000000,0.840000000000000,1,0.006820028689445,0.004995565227584
0,1,0,0,0,0,0,0,0,1,0,0,5.500000000000000,0.960000000000000,0.740000000000000,0.770000000000000,0.700000000000000,0.830000000000000,0,0.000207875107163,0.097493033514978
0,0,1,0,1,0,0,0,0,0,5,5,6.300000190734862,0.950000000000000,0.760000000000000,0.760000000000000,0.720000000000000,0.770000000000000,2,0.002475643186205,0.139675608545465
0,1,0,0,0,1,0,0,0,0,0,0,5.550000190734863,0.955000000000000,0.730000000000000,0.730000000000000,0.700000000000000,0.800000000000000,1,0.000059153721370,0.017621503437721
0,1,0,0,1,0,0,0,0,0,0,2,5.900000095367433,0.960000000000000,0.720000000000000,0.710000000000000,0.620000000000000,0.680000000000000,0,0.006216146297999,0.003048679982327
0,1,0,0,1,0,0,0,0,0,0,0,5.300000190734863,0.890000000000000,0.740000000000000,0.670000000000000,0.670000000000000,0.700000000000000,0,0.003547866323931,0.033871157182574
1,0,0,0,1,0,0,0,0,0,0,0,5.699999809265138,0.870000000000000,0.720000000000000,0.690000000000000,0.690000000000000,0.720000000000000,1,0.001963513149794,0.067196315024438
